"","ID","order","condition","word","category","accuracy"
"3325","90diGv",5,"glasses_ON","donne","mirror",1
"3326","90diGv",5,"glasses_ON","ocre","phono",1
"3327","90diGv",5,"glasses_ON","mouvant","visual",1
"3328","90diGv",5,"glasses_ON","débit","mirror",1
"3329","90diGv",5,"glasses_ON","tour","phono",1
"3330","90diGv",5,"glasses_ON","trompe","mirror",1
"3331","90diGv",5,"glasses_ON","taverne","phono",0
"3332","90diGv",5,"glasses_ON","focaliser","visual",1
"3333","90diGv",5,"glasses_ON","conduit","mirror",1
"3334","90diGv",5,"glasses_ON","quais","mirror",1
"3335","90diGv",5,"glasses_ON","oncle","phono",1
"3336","90diGv",5,"glasses_ON","bétail","mirror",1
"3337","90diGv",5,"glasses_ON","étaler","phono",1
"3338","90diGv",5,"glasses_ON","duel","mirror",1
"3339","90diGv",5,"glasses_ON","nomme","visual",1
"3340","90diGv",5,"glasses_ON","décaler","phono",1
"3341","90diGv",5,"glasses_ON","toque","phono",1
"3342","90diGv",5,"glasses_ON","belle","mirror",1
"3343","90diGv",5,"glasses_ON","localiser","visual",1
"3344","90diGv",5,"glasses_ON","score","phono",1
"3345","90diGv",5,"glasses_ON","garder","phono",1
"3346","90diGv",5,"glasses_ON","rode","mirror",1
"3347","90diGv",5,"glasses_ON","reste","visual",1
"3348","90diGv",5,"glasses_ON","planche","mirror",1
"3349","90diGv",5,"glasses_ON","retarder","phono",1
"3350","90diGv",5,"glasses_ON","qualité","mirror",1
"3351","90diGv",5,"glasses_ON","loto","phono",1
"3352","90diGv",5,"glasses_ON","napper","visual",1
"3353","90diGv",5,"glasses_ON","crains","phono",1
"3354","90diGv",5,"glasses_ON","ongle","phono",1
"3355","90diGv",5,"glasses_ON","coure","visual",1
"3356","90diGv",5,"glasses_ON","blanche","mirror",1
"3357","90diGv",5,"glasses_ON","lève","visual",1
"3358","90diGv",5,"glasses_ON","soude","mirror",1
"3359","90diGv",5,"glasses_ON","parage","visual",0
"3360","90diGv",5,"glasses_ON","aride","visual",1
"3361","90diGv",5,"glasses_ON","âtre","phono",1
"3362","90diGv",5,"glasses_ON","proche","mirror",1
"3363","90diGv",5,"glasses_ON","grains","phono",1
"3364","90diGv",5,"glasses_ON","âcre","phono",1
"3365","90diGv",5,"glasses_ON","ovale","visual",1
"3366","90diGv",5,"glasses_ON","cure","visual",1
"3367","90diGv",5,"glasses_ON","fougue","phono",0
"3368","90diGv",5,"glasses_ON","grise","phono",1
"3369","90diGv",5,"glasses_ON","salivait","visual",1
"3370","90diGv",5,"glasses_ON","gond","phono",0
"3371","90diGv",5,"glasses_ON","gare","visual",1
"3372","90diGv",5,"glasses_ON","fève","visual",1
"3373","90diGv",5,"glasses_ON","puais","mirror",1
"3374","90diGv",5,"glasses_ON","cuve","visual",1
"3375","90diGv",5,"glasses_ON","poisson","mirror",0
"3376","90diGv",5,"glasses_ON","bougon","phono",0
"3377","90diGv",5,"glasses_ON","délier","visual",1
"3378","90diGv",5,"glasses_ON","pelle","mirror",0
"3379","90diGv",5,"glasses_ON","chardon","mirror",1
"3380","90diGv",5,"glasses_ON","cruelle","phono",1
"3381","90diGv",5,"glasses_ON","bouche","mirror",1
"3382","90diGv",5,"glasses_ON","trombe","mirror",0
"3383","90diGv",5,"glasses_ON","pleuve","visual",1
"3384","90diGv",5,"glasses_ON","risible","visual",1
"3385","90diGv",5,"glasses_ON","bonne","mirror",1
"3386","90diGv",5,"glasses_ON","soupe","mirror",1
"3387","90diGv",5,"glasses_ON","conquit","mirror",1
"3388","90diGv",5,"glasses_ON","détail","mirror",1
"3389","90diGv",5,"glasses_ON","cour","phono",1
"3390","90diGv",5,"glasses_ON","foutue","phono",1
"3391","90diGv",5,"glasses_ON","charbon","mirror",0
"3392","90diGv",5,"glasses_ON","orale","visual",1
"3393","90diGv",5,"glasses_ON","broche","mirror",1
"3394","90diGv",5,"glasses_ON","dualité","mirror",1
"3395","90diGv",5,"glasses_ON","dépit","mirror",1
"3396","90diGv",5,"glasses_ON","gave","visual",1
"3397","90diGv",5,"glasses_ON","store","phono",1
"3398","90diGv",5,"glasses_ON","défier","visual",1
"3399","90diGv",5,"glasses_ON","grasse","phono",1
"3400","90diGv",5,"glasses_ON","février","visual",1
"3401","90diGv",5,"glasses_ON","regarder","phono",1
"3402","90diGv",5,"glasses_ON","douche","mirror",1
"3403","90diGv",5,"glasses_ON","cadre","mirror",1
"3404","90diGv",5,"glasses_ON","pure","mirror",1
"3405","90diGv",5,"glasses_ON","nuée","visual",0
"3406","90diGv",5,"glasses_ON","quel","mirror",1
"3407","90diGv",5,"glasses_ON","détaler","phono",1
"3408","90diGv",5,"glasses_ON","pleure","visual",1
"3409","90diGv",6,"lamp_OFF","veste","visual",1
"3410","90diGv",6,"lamp_OFF","grains","phono",0
"3411","90diGv",6,"lamp_OFF","couve","visual",1
"3412","90diGv",6,"lamp_OFF","vendre","visual",1
"3413","90diGv",6,"lamp_OFF","légal","phono",1
"3414","90diGv",6,"lamp_OFF","mourant","visual",1
"3415","90diGv",6,"lamp_OFF","débit","mirror",1
"3416","90diGv",6,"lamp_OFF","caverne","phono",1
"3417","90diGv",6,"lamp_OFF","charbon","mirror",1
"3418","90diGv",6,"lamp_OFF","toque","phono",1
"3419","90diGv",6,"lamp_OFF","logo","phono",1
"3420","90diGv",6,"lamp_OFF","crasse","phono",1
"3421","90diGv",6,"lamp_OFF","pavage","visual",1
"3422","90diGv",6,"lamp_OFF","ligue","visual",1
"3423","90diGv",6,"lamp_OFF","huée","visual",1
"3424","90diGv",6,"lamp_OFF","coucher","phono",1
"3425","90diGv",6,"lamp_OFF","toucher","phono",1
"3426","90diGv",6,"lamp_OFF","truelle","phono",1
"3427","90diGv",6,"lamp_OFF","comblais","mirror",0
"3428","90diGv",6,"lamp_OFF","tour","phono",1
"3429","90diGv",6,"lamp_OFF","coude","mirror",1
"3430","90diGv",6,"lamp_OFF","létal","phono",1
"3431","90diGv",6,"lamp_OFF","bouton","phono",1
"3432","90diGv",6,"lamp_OFF","lier","visual",1
"3433","90diGv",6,"lamp_OFF","concours","phono",1
"3434","90diGv",6,"lamp_OFF","crise","phono",1
"3435","90diGv",6,"lamp_OFF","coure","visual",1
"3436","90diGv",6,"lamp_OFF","fier","visual",1
"3437","90diGv",6,"lamp_OFF","happer","visual",1
"3438","90diGv",6,"lamp_OFF","coupe","mirror",1
"3439","90diGv",6,"lamp_OFF","visible","visual",1
"3440","90diGv",6,"lamp_OFF","rode","mirror",0
"3441","90diGv",6,"lamp_OFF","contours","phono",1
"3442","90diGv",6,"lamp_OFF","conduit","mirror",1
"3443","90diGv",6,"lamp_OFF","traque","mirror",1
"3444","90diGv",6,"lamp_OFF","dort","mirror",1
"3445","90diGv",6,"lamp_OFF","salivait","visual",1
"3446","90diGv",6,"lamp_OFF","loto","phono",1
"3447","90diGv",6,"lamp_OFF","arpent","mirror",1
"3448","90diGv",6,"lamp_OFF","coureuse","visual",0
"3449","90diGv",6,"lamp_OFF","paré","visual",1
"3450","90diGv",6,"lamp_OFF","coque","phono",1
"3451","90diGv",6,"lamp_OFF","homme","visual",1
"3452","90diGv",6,"lamp_OFF","mouvant","visual",1
"3453","90diGv",6,"lamp_OFF","localiser","visual",1
"3454","90diGv",6,"lamp_OFF","taverne","phono",1
"3455","90diGv",6,"lamp_OFF","complais","mirror",1
"3456","90diGv",6,"lamp_OFF","trapue","mirror",1
"3457","90diGv",6,"lamp_OFF","cabre","mirror",1
"3458","90diGv",6,"lamp_OFF","décaler","phono",1
"3459","90diGv",6,"lamp_OFF","dure","mirror",1
"3460","90diGv",6,"lamp_OFF","salirait","visual",1
"3461","90diGv",6,"lamp_OFF","poisson","mirror",1
"3462","90diGv",6,"lamp_OFF","nomme","visual",1
"3463","90diGv",6,"lamp_OFF","couveuse","visual",1
"3464","90diGv",6,"lamp_OFF","reste","visual",0
"3465","90diGv",6,"lamp_OFF","trombe","mirror",0
"3466","90diGv",6,"lamp_OFF","focaliser","visual",1
"3467","90diGv",6,"lamp_OFF","aride","visual",1
"3468","90diGv",6,"lamp_OFF","bouche","mirror",1
"3469","90diGv",6,"lamp_OFF","trompe","mirror",1
"3470","90diGv",6,"lamp_OFF","boisson","mirror",1
"3471","90diGv",6,"lamp_OFF","rendre","visual",1
"3472","90diGv",6,"lamp_OFF","duel","mirror",1
"3473","90diGv",6,"lamp_OFF","pavé","visual",1
"3474","90diGv",6,"lamp_OFF","ongle","phono",1
"3475","90diGv",6,"lamp_OFF","lévrier","visual",1
"3476","90diGv",6,"lamp_OFF","store","phono",1
"3477","90diGv",6,"lamp_OFF","figue","visual",0
"3478","90diGv",6,"lamp_OFF","cuise","phono",0
"3479","90diGv",6,"lamp_OFF","garder","phono",1
"3480","90diGv",6,"lamp_OFF","février","visual",1
"3481","90diGv",6,"lamp_OFF","proche","mirror",1
"3482","90diGv",6,"lamp_OFF","crains","phono",0
"3483","90diGv",6,"lamp_OFF","grue","phono",1
"3484","90diGv",6,"lamp_OFF","qualité","mirror",1
"3485","90diGv",6,"lamp_OFF","robe","mirror",1
"3486","90diGv",6,"lamp_OFF","douche","mirror",1
"3487","90diGv",6,"lamp_OFF","foutue","phono",1
"3488","90diGv",6,"lamp_OFF","cure","visual",1
"3489","90diGv",6,"lamp_OFF","ocre","phono",1
"3490","90diGv",6,"lamp_OFF","avide","visual",1
"3491","90diGv",6,"lamp_OFF","bonne","mirror",1
"3492","90diGv",6,"lamp_OFF","score","phono",1
"3493","90diGv",6,"lamp_OFF","cruelle","phono",1
"3494","90diGv",6,"lamp_OFF","quais","mirror",1
"3495","90diGv",6,"lamp_OFF","tarder","phono",1
"3496","90diGv",6,"lamp_OFF","orale","visual",1
"3497","90diGv",6,"lamp_OFF","cabot","mirror",1
"3498","90diGv",6,"lamp_OFF","gond","phono",1
"3499","90diGv",6,"lamp_OFF","blanche","mirror",1
"3500","90diGv",6,"lamp_OFF","détail","mirror",1
"3501","90diGv",6,"lamp_OFF","cour","phono",1
"3502","90diGv",6,"lamp_OFF","grise","phono",1
"3503","90diGv",6,"lamp_OFF","dualité","mirror",1
"3504","90diGv",6,"lamp_OFF","tond","phono",1
"3505","90diGv",6,"lamp_OFF","belle","mirror",1
"3506","90diGv",6,"lamp_OFF","haine","visual",0
"3507","90diGv",6,"lamp_OFF","dépit","mirror",1
"3508","90diGv",6,"lamp_OFF","planche","mirror",1
"3509","90diGv",6,"lamp_OFF","pleuve","visual",1
"3510","90diGv",6,"lamp_OFF","retarder","phono",1
"3511","90diGv",6,"lamp_OFF","napper","visual",1
"3512","90diGv",6,"lamp_OFF","crue","phono",1
"3513","90diGv",6,"lamp_OFF","étaler","phono",1
"3514","90diGv",6,"lamp_OFF","risible","visual",1
"3515","90diGv",6,"lamp_OFF","parage","visual",1
"3516","90diGv",6,"lamp_OFF","pure","mirror",1
"3517","90diGv",6,"lamp_OFF","cadre","mirror",1
"3518","90diGv",6,"lamp_OFF","puais","mirror",1
"3519","90diGv",6,"lamp_OFF","bougon","phono",1
"3520","90diGv",6,"lamp_OFF","regarder","phono",1
"3521","90diGv",6,"lamp_OFF","broche","mirror",1
"3522","90diGv",6,"lamp_OFF","chardon","mirror",1
"3523","90diGv",6,"lamp_OFF","ardent","mirror",1
"3524","90diGv",6,"lamp_OFF","oncle","phono",0
"3525","90diGv",6,"lamp_OFF","âcre","phono",1
"3526","90diGv",6,"lamp_OFF","pelle","mirror",1
"3527","90diGv",6,"lamp_OFF","conquit","mirror",1
"3528","90diGv",6,"lamp_OFF","soupe","mirror",1
"3529","90diGv",6,"lamp_OFF","gare","visual",1
"3530","90diGv",6,"lamp_OFF","quel","mirror",1
"3531","90diGv",6,"lamp_OFF","cuve","visual",1
"3532","90diGv",6,"lamp_OFF","bétail","mirror",1
"3533","90diGv",6,"lamp_OFF","ovale","visual",1
"3534","90diGv",6,"lamp_OFF","défier","visual",1
"3535","90diGv",6,"lamp_OFF","soude","mirror",1
"3536","90diGv",6,"lamp_OFF","détaler","phono",1
"3537","90diGv",6,"lamp_OFF","port","mirror",1
"3538","90diGv",6,"lamp_OFF","délier","visual",1
"3539","90diGv",6,"lamp_OFF","naine","visual",1
"3540","90diGv",6,"lamp_OFF","âtre","phono",1
"3541","90diGv",6,"lamp_OFF","grasse","phono",1
"3542","90diGv",6,"lamp_OFF","fève","visual",1
"3543","90diGv",6,"lamp_OFF","guise","phono",1
"3544","90diGv",6,"lamp_OFF","nuée","visual",1
"3545","90diGv",6,"lamp_OFF","donne","mirror",1
"3546","90diGv",6,"lamp_OFF","capot","mirror",0
"3547","90diGv",6,"lamp_OFF","égaler","phono",0
"3548","90diGv",6,"lamp_OFF","fougue","phono",1
"3549","90diGv",6,"lamp_OFF","gave","visual",1
"3550","90diGv",6,"lamp_OFF","lève","visual",1
"3551","90diGv",6,"lamp_OFF","ogre","phono",1
"3552","90diGv",6,"lamp_OFF","pleure","visual",1
"3553","A0w7I3",2,"lamp_ON","huée","visual",1
"3554","A0w7I3",2,"lamp_ON","tour","phono",1
"3555","A0w7I3",2,"lamp_ON","crasse","phono",1
"3556","A0w7I3",2,"lamp_ON","létal","phono",1
"3557","A0w7I3",2,"lamp_ON","broche","mirror",1
"3558","A0w7I3",2,"lamp_ON","belle","mirror",1
"3559","A0w7I3",2,"lamp_ON","ligue","visual",1
"3560","A0w7I3",2,"lamp_ON","logo","phono",1
"3561","A0w7I3",2,"lamp_ON","tond","phono",1
"3562","A0w7I3",2,"lamp_ON","toucher","phono",1
"3563","A0w7I3",2,"lamp_ON","complais","mirror",1
"3564","A0w7I3",2,"lamp_ON","grise","phono",0
"3565","A0w7I3",2,"lamp_ON","concours","phono",1
"3566","A0w7I3",2,"lamp_ON","soupe","mirror",1
"3567","A0w7I3",2,"lamp_ON","localiser","visual",1
"3568","A0w7I3",2,"lamp_ON","conduit","mirror",1
"3569","A0w7I3",2,"lamp_ON","trompe","mirror",1
"3570","A0w7I3",2,"lamp_ON","ocre","phono",1
"3571","A0w7I3",2,"lamp_ON","lève","visual",1
"3572","A0w7I3",2,"lamp_ON","lévrier","visual",1
"3573","A0w7I3",2,"lamp_ON","conquit","mirror",1
"3574","A0w7I3",2,"lamp_ON","capot","mirror",1
"3575","A0w7I3",2,"lamp_ON","crains","phono",1
"3576","A0w7I3",2,"lamp_ON","dualité","mirror",1
"3577","A0w7I3",2,"lamp_ON","bouton","phono",1
"3578","A0w7I3",2,"lamp_ON","comblais","mirror",1
"3579","A0w7I3",2,"lamp_ON","coure","visual",1
"3580","A0w7I3",2,"lamp_ON","charbon","mirror",1
"3581","A0w7I3",2,"lamp_ON","traque","mirror",1
"3582","A0w7I3",2,"lamp_ON","naine","visual",1
"3583","A0w7I3",2,"lamp_ON","débit","mirror",1
"3584","A0w7I3",2,"lamp_ON","figue","visual",1
"3585","A0w7I3",2,"lamp_ON","vendre","visual",1
"3586","A0w7I3",2,"lamp_ON","bouche","mirror",1
"3587","A0w7I3",2,"lamp_ON","cuise","phono",1
"3588","A0w7I3",2,"lamp_ON","âtre","phono",1
"3589","A0w7I3",2,"lamp_ON","blanche","mirror",1
"3590","A0w7I3",2,"lamp_ON","toque","phono",1
"3591","A0w7I3",2,"lamp_ON","mourant","visual",1
"3592","A0w7I3",2,"lamp_ON","cure","visual",1
"3593","A0w7I3",2,"lamp_ON","haine","visual",1
"3594","A0w7I3",2,"lamp_ON","bonne","mirror",1
"3595","A0w7I3",2,"lamp_ON","visible","visual",1
"3596","A0w7I3",2,"lamp_ON","guise","phono",0
"3597","A0w7I3",2,"lamp_ON","homme","visual",1
"3598","A0w7I3",2,"lamp_ON","couveuse","visual",1
"3599","A0w7I3",2,"lamp_ON","coque","phono",1
"3600","A0w7I3",2,"lamp_ON","mouvant","visual",1
"3601","A0w7I3",2,"lamp_ON","chardon","mirror",0
"3602","A0w7I3",2,"lamp_ON","proche","mirror",1
"3603","A0w7I3",2,"lamp_ON","trombe","mirror",1
"3604","A0w7I3",2,"lamp_ON","taverne","phono",1
"3605","A0w7I3",2,"lamp_ON","rode","mirror",1
"3606","A0w7I3",2,"lamp_ON","couve","visual",1
"3607","A0w7I3",2,"lamp_ON","pavage","visual",1
"3608","A0w7I3",2,"lamp_ON","napper","visual",1
"3609","A0w7I3",2,"lamp_ON","coureuse","visual",1
"3610","A0w7I3",2,"lamp_ON","légal","phono",1
"3611","A0w7I3",2,"lamp_ON","veste","visual",1
"3612","A0w7I3",2,"lamp_ON","caverne","phono",1
"3613","A0w7I3",2,"lamp_ON","lier","visual",1
"3614","A0w7I3",2,"lamp_ON","fève","visual",1
"3615","A0w7I3",2,"lamp_ON","ongle","phono",1
"3616","A0w7I3",2,"lamp_ON","qualité","mirror",1
"3617","A0w7I3",2,"lamp_ON","coupe","mirror",1
"3618","A0w7I3",2,"lamp_ON","aride","visual",1
"3619","A0w7I3",2,"lamp_ON","février","visual",1
"3620","A0w7I3",2,"lamp_ON","pleuve","visual",1
"3621","A0w7I3",2,"lamp_ON","crise","phono",1
"3622","A0w7I3",2,"lamp_ON","ardent","mirror",1
"3623","A0w7I3",2,"lamp_ON","coucher","phono",1
"3624","A0w7I3",2,"lamp_ON","truelle","phono",1
"3625","A0w7I3",2,"lamp_ON","coude","mirror",1
"3626","A0w7I3",2,"lamp_ON","gare","visual",1
"3627","A0w7I3",2,"lamp_ON","fier","visual",1
"3628","A0w7I3",2,"lamp_ON","grains","phono",1
"3629","A0w7I3",2,"lamp_ON","store","phono",1
"3630","A0w7I3",2,"lamp_ON","salivait","visual",1
"3631","A0w7I3",2,"lamp_ON","quais","mirror",1
"3632","A0w7I3",2,"lamp_ON","score","phono",1
"3633","A0w7I3",2,"lamp_ON","contours","phono",1
"3634","A0w7I3",2,"lamp_ON","quel","mirror",1
"3635","A0w7I3",2,"lamp_ON","ovale","visual",1
"3636","A0w7I3",2,"lamp_ON","cabre","mirror",0
"3637","A0w7I3",2,"lamp_ON","pleure","visual",1
"3638","A0w7I3",2,"lamp_ON","nomme","visual",0
"3639","A0w7I3",2,"lamp_ON","focaliser","visual",1
"3640","A0w7I3",2,"lamp_ON","paré","visual",1
"3641","A0w7I3",2,"lamp_ON","dépit","mirror",1
"3642","A0w7I3",2,"lamp_ON","salirait","visual",1
"3643","A0w7I3",2,"lamp_ON","retarder","phono",0
"3644","A0w7I3",2,"lamp_ON","avide","visual",0
"3645","A0w7I3",2,"lamp_ON","douche","mirror",1
"3646","A0w7I3",2,"lamp_ON","cabot","mirror",1
"3647","A0w7I3",2,"lamp_ON","risible","visual",1
"3648","A0w7I3",2,"lamp_ON","soude","mirror",1
"3649","A0w7I3",2,"lamp_ON","bougon","phono",1
"3650","A0w7I3",2,"lamp_ON","donne","mirror",1
"3651","A0w7I3",2,"lamp_ON","grue","phono",0
"3652","A0w7I3",2,"lamp_ON","dure","mirror",1
"3653","A0w7I3",2,"lamp_ON","cadre","mirror",1
"3654","A0w7I3",2,"lamp_ON","gave","visual",1
"3655","A0w7I3",2,"lamp_ON","reste","visual",1
"3656","A0w7I3",2,"lamp_ON","arpent","mirror",1
"3657","A0w7I3",2,"lamp_ON","foutue","phono",1
"3658","A0w7I3",2,"lamp_ON","happer","visual",1
"3659","A0w7I3",2,"lamp_ON","planche","mirror",1
"3660","A0w7I3",2,"lamp_ON","ogre","phono",1
"3661","A0w7I3",2,"lamp_ON","dort","mirror",1
"3662","A0w7I3",2,"lamp_ON","cour","phono",1
"3663","A0w7I3",2,"lamp_ON","regarder","phono",1
"3664","A0w7I3",2,"lamp_ON","égaler","phono",1
"3665","A0w7I3",2,"lamp_ON","gond","phono",1
"3666","A0w7I3",2,"lamp_ON","détail","mirror",1
"3667","A0w7I3",2,"lamp_ON","crue","phono",1
"3668","A0w7I3",2,"lamp_ON","garder","phono",0
"3669","A0w7I3",2,"lamp_ON","rendre","visual",1
"3670","A0w7I3",2,"lamp_ON","défier","visual",1
"3671","A0w7I3",2,"lamp_ON","boisson","mirror",1
"3672","A0w7I3",2,"lamp_ON","pelle","mirror",1
"3673","A0w7I3",2,"lamp_ON","oncle","phono",1
"3674","A0w7I3",2,"lamp_ON","cuve","visual",1
"3675","A0w7I3",2,"lamp_ON","trapue","mirror",1
"3676","A0w7I3",2,"lamp_ON","pavé","visual",1
"3677","A0w7I3",2,"lamp_ON","cruelle","phono",1
"3678","A0w7I3",2,"lamp_ON","loto","phono",1
"3679","A0w7I3",2,"lamp_ON","bétail","mirror",0
"3680","A0w7I3",2,"lamp_ON","grasse","phono",1
"3681","A0w7I3",2,"lamp_ON","port","mirror",1
"3682","A0w7I3",2,"lamp_ON","nuée","visual",1
"3683","A0w7I3",2,"lamp_ON","robe","mirror",1
"3684","A0w7I3",2,"lamp_ON","détaler","phono",1
"3685","A0w7I3",2,"lamp_ON","poisson","mirror",1
"3686","A0w7I3",2,"lamp_ON","duel","mirror",1
"3687","A0w7I3",2,"lamp_ON","fougue","phono",1
"3688","A0w7I3",2,"lamp_ON","décaler","phono",1
"3689","A0w7I3",2,"lamp_ON","parage","visual",1
"3690","A0w7I3",2,"lamp_ON","orale","visual",1
"3691","A0w7I3",2,"lamp_ON","tarder","phono",1
"3692","A0w7I3",2,"lamp_ON","pure","mirror",1
"3693","A0w7I3",2,"lamp_ON","étaler","phono",1
"3694","A0w7I3",2,"lamp_ON","puais","mirror",0
"3695","A0w7I3",2,"lamp_ON","délier","visual",1
"3696","A0w7I3",2,"lamp_ON","âcre","phono",1
"3697","A0w7I3",3,"daylight","conduit","mirror",1
"3698","A0w7I3",3,"daylight","ligue","visual",1
"3699","A0w7I3",3,"daylight","tond","phono",1
"3700","A0w7I3",3,"daylight","comblais","mirror",1
"3701","A0w7I3",3,"daylight","huée","visual",1
"3702","A0w7I3",3,"daylight","létal","phono",1
"3703","A0w7I3",3,"daylight","blanche","mirror",1
"3704","A0w7I3",3,"daylight","broche","mirror",0
"3705","A0w7I3",3,"daylight","toque","phono",1
"3706","A0w7I3",3,"daylight","bouche","mirror",1
"3707","A0w7I3",3,"daylight","localiser","visual",1
"3708","A0w7I3",3,"daylight","lève","visual",0
"3709","A0w7I3",3,"daylight","lévrier","visual",1
"3710","A0w7I3",3,"daylight","coude","mirror",1
"3711","A0w7I3",3,"daylight","salivait","visual",1
"3712","A0w7I3",3,"daylight","ocre","phono",1
"3713","A0w7I3",3,"daylight","couve","visual",1
"3714","A0w7I3",3,"daylight","gare","visual",1
"3715","A0w7I3",3,"daylight","couveuse","visual",1
"3716","A0w7I3",3,"daylight","coque","phono",1
"3717","A0w7I3",3,"daylight","cabre","mirror",1
"3718","A0w7I3",3,"daylight","naine","visual",1
"3719","A0w7I3",3,"daylight","napper","visual",1
"3720","A0w7I3",3,"daylight","légal","phono",1
"3721","A0w7I3",3,"daylight","traque","mirror",1
"3722","A0w7I3",3,"daylight","soupe","mirror",1
"3723","A0w7I3",3,"daylight","homme","visual",1
"3724","A0w7I3",3,"daylight","cuise","phono",0
"3725","A0w7I3",3,"daylight","mouvant","visual",1
"3726","A0w7I3",3,"daylight","belle","mirror",1
"3727","A0w7I3",3,"daylight","cure","visual",1
"3728","A0w7I3",3,"daylight","conquit","mirror",1
"3729","A0w7I3",3,"daylight","robe","mirror",1
"3730","A0w7I3",3,"daylight","âtre","phono",1
"3731","A0w7I3",3,"daylight","mourant","visual",1
"3732","A0w7I3",3,"daylight","coupe","mirror",1
"3733","A0w7I3",3,"daylight","haine","visual",1
"3734","A0w7I3",3,"daylight","contours","phono",1
"3735","A0w7I3",3,"daylight","vendre","visual",1
"3736","A0w7I3",3,"daylight","capot","mirror",1
"3737","A0w7I3",3,"daylight","caverne","phono",1
"3738","A0w7I3",3,"daylight","rode","mirror",1
"3739","A0w7I3",3,"daylight","arpent","mirror",0
"3740","A0w7I3",3,"daylight","truelle","phono",1
"3741","A0w7I3",3,"daylight","figue","visual",1
"3742","A0w7I3",3,"daylight","coure","visual",1
"3743","A0w7I3",3,"daylight","trombe","mirror",1
"3744","A0w7I3",3,"daylight","crains","phono",1
"3745","A0w7I3",3,"daylight","dépit","mirror",0
"3746","A0w7I3",3,"daylight","complais","mirror",1
"3747","A0w7I3",3,"daylight","coucher","phono",1
"3748","A0w7I3",3,"daylight","débit","mirror",1
"3749","A0w7I3",3,"daylight","bonne","mirror",1
"3750","A0w7I3",3,"daylight","taverne","phono",1
"3751","A0w7I3",3,"daylight","score","phono",1
"3752","A0w7I3",3,"daylight","aride","visual",1
"3753","A0w7I3",3,"daylight","avide","visual",1
"3754","A0w7I3",3,"daylight","quais","mirror",1
"3755","A0w7I3",3,"daylight","regarder","phono",1
"3756","A0w7I3",3,"daylight","toucher","phono",1
"3757","A0w7I3",3,"daylight","crasse","phono",1
"3758","A0w7I3",3,"daylight","veste","visual",1
"3759","A0w7I3",3,"daylight","grasse","phono",0
"3760","A0w7I3",3,"daylight","coureuse","visual",1
"3761","A0w7I3",3,"daylight","visible","visual",1
"3762","A0w7I3",3,"daylight","lier","visual",1
"3763","A0w7I3",3,"daylight","bouton","phono",1
"3764","A0w7I3",3,"daylight","pleure","visual",1
"3765","A0w7I3",3,"daylight","proche","mirror",1
"3766","A0w7I3",3,"daylight","garder","phono",0
"3767","A0w7I3",3,"daylight","pleuve","visual",1
"3768","A0w7I3",3,"daylight","étaler","phono",1
"3769","A0w7I3",3,"daylight","crise","phono",1
"3770","A0w7I3",3,"daylight","tour","phono",1
"3771","A0w7I3",3,"daylight","pavage","visual",1
"3772","A0w7I3",3,"daylight","concours","phono",1
"3773","A0w7I3",3,"daylight","logo","phono",1
"3774","A0w7I3",3,"daylight","fève","visual",1
"3775","A0w7I3",3,"daylight","tarder","phono",0
"3776","A0w7I3",3,"daylight","nomme","visual",1
"3777","A0w7I3",3,"daylight","grise","phono",1
"3778","A0w7I3",3,"daylight","rendre","visual",1
"3779","A0w7I3",3,"daylight","dualité","mirror",1
"3780","A0w7I3",3,"daylight","février","visual",1
"3781","A0w7I3",3,"daylight","bougon","phono",0
"3782","A0w7I3",3,"daylight","paré","visual",1
"3783","A0w7I3",3,"daylight","charbon","mirror",1
"3784","A0w7I3",3,"daylight","reste","visual",1
"3785","A0w7I3",3,"daylight","trompe","mirror",1
"3786","A0w7I3",3,"daylight","quel","mirror",1
"3787","A0w7I3",3,"daylight","duel","mirror",1
"3788","A0w7I3",3,"daylight","ongle","phono",1
"3789","A0w7I3",3,"daylight","trapue","mirror",1
"3790","A0w7I3",3,"daylight","planche","mirror",1
"3791","A0w7I3",3,"daylight","décaler","phono",1
"3792","A0w7I3",3,"daylight","grains","phono",1
"3793","A0w7I3",3,"daylight","focaliser","visual",1
"3794","A0w7I3",3,"daylight","happer","visual",1
"3795","A0w7I3",3,"daylight","cadre","mirror",1
"3796","A0w7I3",3,"daylight","retarder","phono",1
"3797","A0w7I3",3,"daylight","défier","visual",1
"3798","A0w7I3",3,"daylight","ogre","phono",1
"3799","A0w7I3",3,"daylight","grue","phono",1
"3800","A0w7I3",3,"daylight","pure","mirror",1
"3801","A0w7I3",3,"daylight","soude","mirror",1
"3802","A0w7I3",3,"daylight","cabot","mirror",1
"3803","A0w7I3",3,"daylight","poisson","mirror",0
"3804","A0w7I3",3,"daylight","dort","mirror",1
"3805","A0w7I3",3,"daylight","store","phono",1
"3806","A0w7I3",3,"daylight","nuée","visual",1
"3807","A0w7I3",3,"daylight","détaler","phono",1
"3808","A0w7I3",3,"daylight","pelle","mirror",1
"3809","A0w7I3",3,"daylight","cour","phono",1
"3810","A0w7I3",3,"daylight","pavé","visual",1
"3811","A0w7I3",3,"daylight","chardon","mirror",1
"3812","A0w7I3",3,"daylight","qualité","mirror",1
"3813","A0w7I3",3,"daylight","ardent","mirror",1
"3814","A0w7I3",3,"daylight","loto","phono",1
